,Sentence #,Word,Tag,Dictionary
1937,Sentence: 5,รัฐธรรมนูญ,O,NO
1938,Sentence: 5,รับ,O,NO
1939,Sentence: 5,ไว้,O,NO
1940,Sentence: 5,พิจารณา,O,NO
1941,Sentence: 5,และ,O,location_name
1942,Sentence: 5,ดำเนินการ,O,NO
1943,Sentence: 5,เสร็จ,O,NO
1944,Sentence: 5,แล้ว,O,NO
1945,Sentence: 5,90,O,NO
1946,Sentence: 5,เรื่อง,O,NO
1947,Sentence: 5,"
การ",O,NO
1948,Sentence: 5,วินิจฉัย,O,NO
1949,Sentence: 5,เกี่ยวกับ,O,NO
1950,Sentence: 5,หนังสือ,O,NO
1951,Sentence: 5,แจ้งความ,O,NO
1952,Sentence: 5,จำนง,O,NO
1953,Sentence: 5,ขอรับ,O,NO
1954,Sentence: 5,ความ,O,NO
1955,Sentence: 5,ช่วยเหลือ,O,NO
1956,Sentence: 5,ทาง,O,NO
1957,Sentence: 5,วิชาการ,O,NO
1958,Sentence: 5,และ,O,location_name
1959,Sentence: 5,การเงิน,O,NO
1960,Sentence: 5,ที่,O,NO
1961,Sentence: 5,รัฐ,O,NO
1962,Sentence: 5,มี,O,NO
1963,Sentence: 5,ไป,O,NO
1964,Sentence: 5,ถึง,O,NO
1965,Sentence: 5,กองทุน,O,front_org
1966,Sentence: 5,การเงิน,O,NO
1967,Sentence: 5,ระหว่าง,O,NO
1968,Sentence: 5,ประเทศ,O,NO
1969,Sentence: 5,"
ซึ่ง",O,NO
1970,Sentence: 5,ส่วนใหญ่,O,NO
1971,Sentence: 5,เป็น,O,NO
1972,Sentence: 5,คดี,O,NO
1973,Sentence: 5,เกี่ยวกับ,O,NO
1974,Sentence: 5,การ,O,front_org
1975,Sentence: 5,ที่,O,NO
1976,Sentence: 5,ธนาคาร,O,NO
1977,Sentence: 5,พาณิชย์,O,NO
1978,Sentence: 5,คิด,O,NO
1979,Sentence: 5,ดอกเบี้ย,O,NO
1980,Sentence: 5,ตาม,O,NO
1981,Sentence: 5,ประกาศ,O,NO
1982,Sentence: 5,ธนาคาร,O,NO
1983,Sentence: 5,แห่ง,org_start,NO
1984,Sentence: 5,ประเทศ,org_cont,NO
1985,Sentence: 5,ไทย,org_end,NO
1986,Sentence: 5,"
ซึ่ง",O,NO
1987,Sentence: 5,ไม่,O,NO
1988,Sentence: 5,อยู่,O,NO
1989,Sentence: 5,ใน,O,NO
1990,Sentence: 5,อำนาจ,O,location_name
1991,Sentence: 5,ของ,O,NO
1992,Sentence: 5,ศาล,O,front_org
1993,Sentence: 5,รัฐธรรมนูญ,O,NO
1994,Sentence: 5,ที่,O,NO
1995,Sentence: 5,จะ,O,NO
1996,Sentence: 5,พิจารณา,O,NO
1997,Sentence: 5,วินิจฉัย,O,NO
1998,Sentence: 5,"
นอกจากนั้น",O,NO
1999,Sentence: 5,เป็น,O,NO
2000,Sentence: 5,การ,O,front_org
2001,Sentence: 5,พิจารณา,O,NO
2002,Sentence: 5,เรื่อง,O,NO
2003,Sentence: 5,อื่นๆ,O,NO
2004,Sentence: 5,อาทิ,O,NO
2005,Sentence: 5,การ,O,front_org
2006,Sentence: 5,ยุบ,O,NO
2007,Sentence: 5,พรรค,O,NO
2008,Sentence: 5,การเมือง,O,NO
2009,Sentence: 5,การ,O,front_org
2010,Sentence: 5,วินิจฉัย,O,NO
2011,Sentence: 5,ชี้ขาด,O,NO
2012,Sentence: 5,ประเด็น,O,NO
2013,Sentence: 5,ทาง,O,NO
2014,Sentence: 5,การเมือง,O,NO
2015,Sentence: 5,"
โดย",O,NO
2016,Sentence: 5,มี,O,NO
2017,Sentence: 5,เรื่อง,O,NO
2018,Sentence: 5,สำคัญ,O,NO
2019,Sentence: 5,ประกอบด้วย,O,NO
2020,Sentence: 5,การ,O,front_org
2021,Sentence: 5,วินิจฉัย,O,NO
2022,Sentence: 5,สมาชิกภาพ,O,NO
2023,Sentence: 5,ของ,O,NO
2024,Sentence: 5,นาย,O,front_person
2025,Sentence: 5,ชาญชัย,per,NO
2026,Sentence: 5,อิสระเสนารักษ์,O,NO
2027,Sentence: 5,อดีต,O,NO
2028,Sentence: 5,ส.ส.,O,NO
2029,Sentence: 5,นครนายก,O,location_name
2030,Sentence: 5,พรรค,O,NO
2031,Sentence: 5,ประชาธิปัตย์,org,location_name
2032,Sentence: 5,"
การ",O,NO
2033,Sentence: 5,วินิจฉัย,O,NO
2034,Sentence: 5,สถานภาพ,O,NO
2035,Sentence: 5,ของ,O,NO
2036,Sentence: 5,รัฐมนตรี,O,front_person
2037,Sentence: 5,นาย,O,front_person
2038,Sentence: 5,เนวิน,per,NO
2039,Sentence: 5,ชิดชอบ,O,NO
2040,Sentence: 5,รมช.,O,NO
2041,Sentence: 5,เกษตร,org_start,NO
2042,Sentence: 5,ฯ,org_end,NO
2043,Sentence: 5,"
การ",O,NO
2044,Sentence: 5,วินิจฉัย,O,NO
2045,Sentence: 5,กรณี,O,NO
2046,Sentence: 5,ไม่,O,NO
2047,Sentence: 5,ยื่น,O,NO
2048,Sentence: 5,บัญชี,O,NO
2049,Sentence: 5,แสดง,O,NO
2050,Sentence: 5,รายการ,O,NO
2051,Sentence: 5,ทรัพย์สิน,O,NO
2052,Sentence: 5,และ,O,location_name
2053,Sentence: 5,หนี้สิน,O,NO
2054,Sentence: 5,ของ,O,NO
2055,Sentence: 5,นาย,O,front_person
2056,Sentence: 5,อนันต์,per_start,NO
2057,Sentence: 5,ศวัสตนานนท์,per_end,NO
2058,Sentence: 5,นาย,O,front_person
2059,Sentence: 5,ชัชชัย,per,NO
2060,Sentence: 5,สุเมธโชติเมธา,O,NO
2061,Sentence: 5,และ,O,location_name
2062,Sentence: 5,นาย,O,front_person
2063,Sentence: 5,สุขุม,O,NO
2064,Sentence: 5,เชิดชื่น,O,NO
2065,Sentence: 5,สมาชิก,O,location_name
2066,Sentence: 5,วุฒิสภา,O,NO
2067,Sentence: 5,เป็นต้น,O,NO
2068,Sentence: 5,"
วัน",O,NO
2069,Sentence: 5,เดียวกัน,O,NO
2070,Sentence: 5,นี้,O,NO
2071,Sentence: 5,นาย,O,front_person
2072,Sentence: 5,สุเทพ,per_start,location_name
2073,Sentence: 5,เทือกสุบรรณ,per_end,NO
2074,Sentence: 5,รมว.,O,NO
2075,Sentence: 5,คมนาคม,org,NO
2076,Sentence: 5,ได้,O,NO
2077,Sentence: 5,เข้าให้,O,NO
2078,Sentence: 5,ถ้อยคำ,O,NO
2079,Sentence: 5,ต่อ,O,NO
2080,Sentence: 5,คณะ,O,front_org
2081,Sentence: 5,อนุกรรมการ,org_start,NO
2082,Sentence: 5,ป้องกัน,org_cont,NO
2083,Sentence: 5,และ,org_cont,location_name
2084,Sentence: 5,ปราบปราม,org_cont,NO
2085,Sentence: 5,การ,org_cont,front_org
2086,Sentence: 5,ทุจริต,org_cont,NO
2087,Sentence: 5,แห่ง,org_cont,NO
2088,Sentence: 5,ชาติ,org_end,NO
2089,Sentence: 5,),O,NO
2090,Sentence: 5,"
ซึ่ง",O,NO
2091,Sentence: 5,มี,O,NO
2092,Sentence: 5,นาย,O,front_person
2093,Sentence: 5,ณัฏฐ์,per,NO
2094,Sentence: 5,ศรีวิหค,O,NO
2095,Sentence: 5,เป็น,O,NO
2096,Sentence: 5,ประธาน,O,NO
2097,Sentence: 5,ใน,O,NO
2098,Sentence: 5,โครงการ,O,NO
2099,Sentence: 5,ติดตั้ง,O,NO
2100,Sentence: 5,อุปกรณ์,O,NO
2101,Sentence: 5,สื่อ,O,NO
2102,Sentence: 5,สัญญาณ,O,NO
2103,Sentence: 5,ความเร็ว,O,NO
2104,Sentence: 5,สูง,O,NO
2105,Sentence: 5,หรือ,O,NO
2106,Sentence: 5,เอสดีเฮช,O,NO
2107,Sentence: 5,ของ,O,NO
2108,Sentence: 5,กระทรวง,O,front_org
2109,Sentence: 5,คมนาคม,org,NO
2110,Sentence: 5,"
ที่",O,NO
2111,Sentence: 5,ฝ่าย,O,NO
2112,Sentence: 5,ค้าน,O,NO
2113,Sentence: 5,ยื่น,O,NO
2114,Sentence: 5,เรื่อง,O,NO
2115,Sentence: 5,ให้,O,NO
2116,Sentence: 5,ปปช.,org,NO
2117,Sentence: 5,ตรวจสอบ,O,NO
2118,Sentence: 5,"
นาย",O,NO
2119,Sentence: 5,สุเทพ,per,location_name
2120,Sentence: 5,กล่าว,O,NO
2121,Sentence: 5,ว่า,O,NO
2122,Sentence: 5,หลังจากที่,O,NO
2123,Sentence: 5,ใน,O,NO
2124,Sentence: 5,วันที่,O,NO
2125,Sentence: 5,3,O,NO
2126,Sentence: 5,เม.ย.,O,NO
2127,Sentence: 5,ที่,O,NO
2128,Sentence: 5,ผ่าน,O,NO
2129,Sentence: 5,มา,O,NO
2130,Sentence: 5,"
ปปช.",org,NO
2131,Sentence: 5,ได้,O,NO
2132,Sentence: 5,เชิญ,O,NO
2133,Sentence: 5,มา,O,NO
2134,Sentence: 5,รับทราบ,O,NO
2135,Sentence: 5,ข้อ,O,NO
2136,Sentence: 5,กล่าวหา,O,NO
2137,Sentence: 5,อย่าง,O,NO
2138,Sentence: 5,เป็น,O,NO
2139,Sentence: 5,ทางการ,O,NO
