,Sentence #,Word,Tag,Dictionary
12168,Sentence: 30,ละ,O,NO
12169,Sentence: 30,2,O,NO
12170,Sentence: 30,คน,O,NO
12171,Sentence: 30,และ,O,location_name
12172,Sentence: 30,ผู้,O,NO
12173,Sentence: 30,แทน,O,NO
12174,Sentence: 30,ของ,O,NO
12175,Sentence: 30,สรส.,org,NO
12176,Sentence: 30,อีก,O,NO
12177,Sentence: 30,1,O,NO
12178,Sentence: 30,คน,O,NO
12179,Sentence: 30,"
จะ",O,NO
12180,Sentence: 30,เข้า,O,NO
12181,Sentence: 30,พบ,O,NO
12182,Sentence: 30,กับ,O,NO
12183,Sentence: 30,นาย,O,front_person
12184,Sentence: 30,ชวน,per_start,NO
12185,Sentence: 30, ,per_cont,NO
12186,Sentence: 30,หลีกภัย,per_end,NO
12187,Sentence: 30,นายกรัฐมนตรี,O,NO
12188,Sentence: 30,เพื่อ,O,NO
12189,Sentence: 30,ยื่น,O,NO
12190,Sentence: 30,ข้อ,O,NO
12191,Sentence: 30,เรียกร้อง,O,NO
12192,Sentence: 30,8,O,NO
12193,Sentence: 30,ข้อ,O,NO
12194,Sentence: 30,เนื่องใน,O,NO
12195,Sentence: 30,วัน,O,NO
12196,Sentence: 30,แรงงาน,O,NO
12197,Sentence: 30,แห่ง,O,NO
12198,Sentence: 30,ชาติ,O,NO
12199,Sentence: 30,"
และ",O,NO
12200,Sentence: 30,จะ,O,NO
12201,Sentence: 30,ขอ,O,NO
12202,Sentence: 30,ให้,O,NO
12203,Sentence: 30,นายก,O,front_person
12204,Sentence: 30,ฯ,O,NO
12205,Sentence: 30,ชี้แจง,O,NO
12206,Sentence: 30,ข้อ,O,NO
12207,Sentence: 30,เรียกร้อง,O,NO
12208,Sentence: 30,ของ,O,NO
12209,Sentence: 30,ผู้,O,NO
12210,Sentence: 30,ใช้,O,NO
12211,Sentence: 30,แรงงาน,O,NO
12212,Sentence: 30,ใน,O,NO
12213,Sentence: 30,การ,O,front_org
12214,Sentence: 30,เป็น,O,NO
12215,Sentence: 30,ประธาน,O,NO
12216,Sentence: 30,เปิด,O,NO
12217,Sentence: 30,งาน,O,NO
12218,Sentence: 30,วัน,O,NO
12219,Sentence: 30,แรงงาน,O,NO
12220,Sentence: 30,แห่ง,O,NO
12221,Sentence: 30,ชาติ,O,NO
12222,Sentence: 30,ที่,O,NO
12223,Sentence: 30,ท้อง,O,NO
12224,Sentence: 30,สนามหลวง,O,NO
12225,Sentence: 31,คณะ,O,front_org
12226,Sentence: 31,กรรมาธิการ,O,NO
12227,Sentence: 31,กิจการ,org_start,NO
12228,Sentence: 31,เยาวชน,org_cont,NO
12229,Sentence: 31, ,org_cont,NO
12230,Sentence: 31,สตรี,org_end,NO
12231,Sentence: 31,และ,O,location_name
12232,Sentence: 31,ผู้,O,NO
12233,Sentence: 31,สูงอายุ,O,NO
12234,Sentence: 31,ได้,O,NO
12235,Sentence: 31,ประชุม,O,NO
12236,Sentence: 31,เพื่อ,O,NO
12237,Sentence: 31,พิจารณา,O,NO
12238,Sentence: 31,กรณี,O,NO
12239,Sentence: 31,ปัญหา,O,NO
12240,Sentence: 31,ศูนย์การค้า,O,front_org
12241,Sentence: 31,สยามสแควร์,org,NO
12242,Sentence: 31,(,O,NO
12243,Sentence: 31,เซ็นเตอร์พอยท์,org,NO
12244,Sentence: 31,),O,NO
12245,Sentence: 31,"
ที่",O,NO
12246,Sentence: 31,มี,O,NO
12247,Sentence: 31,ข่าว,O,NO
12248,Sentence: 31,เยาวชน,O,NO
12249,Sentence: 31,มั่วสุม,O,NO
12250,Sentence: 31,และ,O,location_name
12251,Sentence: 31,ดื่ม,O,NO
12252,Sentence: 31,แอลกอฮอล์,O,NO
12253,Sentence: 31,และ,O,location_name
12254,Sentence: 31,มี,O,NO
12255,Sentence: 31,ข่าว,O,NO
12256,Sentence: 31,การ,O,front_org
12257,Sentence: 31,ขาย,O,NO
12258,Sentence: 31,ยา,O,NO
12259,Sentence: 31,บ้า,O,NO
12260,Sentence: 31,"
ซึ่ง",O,NO
12261,Sentence: 31,สถานที่,O,NO
12262,Sentence: 31,ดังกล่าว,O,NO
12263,Sentence: 31,ทาง,O,NO
12264,Sentence: 31,จุฬาลงกรณ์มหาวิทยาลัย,org,NO
12265,Sentence: 31,ได้,O,NO
12266,Sentence: 31,ให้,O,NO
12267,Sentence: 31,เอกชน,O,NO
12268,Sentence: 31,เช่า,O,NO
12269,Sentence: 31,ทำ,O,NO
12270,Sentence: 31,ธุรกิจ,O,NO
12271,Sentence: 31,"
โดย",O,NO
12272,Sentence: 31,เชิญ,O,NO
12273,Sentence: 31,นาย,O,front_person
12274,Sentence: 31,ธัชชัย,per_start,NO
12275,Sentence: 31, ,per_cont,NO
12276,Sentence: 31,สุมิตร,per_end,NO
12277,Sentence: 31,อธิการบดี,O,NO
12278,Sentence: 31,จุฬา,org_start,NO
12279,Sentence: 31,ฯ,org_end,NO
12280,Sentence: 31,ตัวแทน,O,NO
12281,Sentence: 31,สำนักงาน,O,front_org
12282,Sentence: 31,ตำรวจ,org_start,NO
12283,Sentence: 31,แห่ง,org_cont,NO
12284,Sentence: 31,ชาติ,org_end,NO
12285,Sentence: 31,และ,O,location_name
12286,Sentence: 31,ตัวแทน,O,NO
12287,Sentence: 31,สำนักงาน,O,front_org
12288,Sentence: 31,ปลัด,org_start,NO
12289,Sentence: 31,กระทรวง,org_cont,front_org
12290,Sentence: 31,ศึกษาธิการ,org_end,NO
12291,Sentence: 31,มา,O,NO
12292,Sentence: 31,ชี้แจง,O,NO
12293,Sentence: 31,"
นาง",O,NO
12294,Sentence: 31,ลลิตา,per_start,NO
12295,Sentence: 31, ,per_cont,NO
12296,Sentence: 31,ฤกษ์สำราญ,per_end,NO
12297,Sentence: 31,รอง,O,NO
12298,Sentence: 31,ประธาน,O,NO
12299,Sentence: 31,คณะ,O,front_org
12300,Sentence: 31,กรรมาธิการ,O,NO
12301,Sentence: 31,แถลง,O,NO
12302,Sentence: 31,ภายหลัง,O,NO
12303,Sentence: 31,การ,O,front_org
12304,Sentence: 31,หารือ,O,NO
12305,Sentence: 31,ว่า,O,NO
12306,Sentence: 31,"
คณะ",O,NO
12307,Sentence: 31,กรรมาธิการ,O,NO
12308,Sentence: 31,ได้,O,NO
12309,Sentence: 31,ข้อสรุป,O,NO
12310,Sentence: 31,จาก,O,NO
12311,Sentence: 31,การ,O,front_org
12312,Sentence: 31,ศึกษา,O,NO
12313,Sentence: 31,ปัญหา,O,NO
12314,Sentence: 31,4,O,NO
12315,Sentence: 31,ประการ,O,NO
12316,Sentence: 31,คือ,O,NO
12317,Sentence: 31,จุฬา,org_start,NO
12318,Sentence: 31,ฯ,org_end,NO
12319,Sentence: 31,จะ,O,NO
12320,Sentence: 31,ไม่,O,NO
12321,Sentence: 31,อนุญาต,O,NO
12322,Sentence: 31,ให้,O,NO
12323,Sentence: 31,ต่อ,O,NO
12324,Sentence: 31,สัญญา,O,NO
12325,Sentence: 31,กับ,O,NO
12326,Sentence: 31,ร้านค้า,O,NO
12327,Sentence: 31,จำนวน,O,NO
12328,Sentence: 31,4,O,NO
12329,Sentence: 31,ร้าน,O,NO
12330,Sentence: 31,ที่,O,NO
12331,Sentence: 31,จำหน่าย,O,NO
12332,Sentence: 31,สุรา,O,NO
12333,Sentence: 31,"
และ",O,NO
12334,Sentence: 31,แอลกอฮอล์,O,NO
12335,Sentence: 31,"
ซึ่ง",O,NO
12336,Sentence: 31,จะ,O,NO
12337,Sentence: 31,หมด,O,NO
12338,Sentence: 31,สัญญา,O,NO
12339,Sentence: 31,ใน,O,NO
12340,Sentence: 31,เดือน,O,NO
12341,Sentence: 31,พฤศจิกายน,O,NO
12342,Sentence: 31,นี้,O,NO
12343,Sentence: 31,หาก,O,NO
12344,Sentence: 31,ยัง,O,NO
12345,Sentence: 31,มี,O,NO
12346,Sentence: 31,การ,O,front_org
12347,Sentence: 31,ฝ่าฝืน,O,NO
12348,Sentence: 31,จำหน่าย,O,NO
12349,Sentence: 31,สุรา,O,NO
12350,Sentence: 31,และ,O,location_name
12351,Sentence: 31,แอลกอฮอล์,O,NO
12352,Sentence: 31,ต่อไป,O,NO
12353,Sentence: 31,"
ส่วน",O,NO
12354,Sentence: 31,เจ้าหน้าที่,O,NO
12355,Sentence: 31,ตำรวจนครบาล,O,NO
12356,Sentence: 31,รับปาก,O,NO
12357,Sentence: 31,ว่า,O,NO
12358,Sentence: 31,จะ,O,NO
12359,Sentence: 31,กวดขัน,O,NO
12360,Sentence: 31,เรื่อง,O,NO
12361,Sentence: 31,ยา,O,NO
12362,Sentence: 31,บ้า,O,NO
12363,Sentence: 31,และ,O,location_name
12364,Sentence: 31,การ,O,front_org
12365,Sentence: 31,จำหน่าย,O,NO
12366,Sentence: 31,แอลกอฮอล์,O,NO
12367,Sentence: 31,"
ให้",O,NO
12368,Sentence: 31,เปิด,O,NO
12369,Sentence: 31,-,O,NO
12370,Sentence: 31,ปิด,O,NO
12371,Sentence: 31,ตาม,O,NO
12372,Sentence: 31,กำหนด,O,NO
12373,Sentence: 31,เวลา,O,NO
12374,Sentence: 31,11.00,O,NO
12375,Sentence: 31,-,O,NO
12376,Sentence: 31,14.00,O,NO
12377,Sentence: 31,น.,O,NO
12378,Sentence: 31,และ,O,location_name
12379,Sentence: 31,18.00,O,NO
12380,Sentence: 31,-,O,NO
12381,Sentence: 31,24.00,O,NO
12382,Sentence: 31,น.,O,NO
12383,Sentence: 31,"
กระทรวง",O,NO
12384,Sentence: 31,ศึกษาธิการ,O,NO
12385,Sentence: 31,จะ,O,NO
12386,Sentence: 31,ให้,O,NO
12387,Sentence: 31,สารวัตร,O,front_person
12388,Sentence: 31,นักเรียน,O,NO
12389,Sentence: 31,เข้า,O,NO
12390,Sentence: 31,ไป,O,NO
12391,Sentence: 31,กวดขัน,O,NO
12392,Sentence: 31,มาก,O,NO
12393,Sentence: 31,ขึ้น,O,NO
12394,Sentence: 31,"
ด้าน",O,NO
12395,Sentence: 31,นาย,O,front_person
12396,Sentence: 31,ธัชชัย,per,NO
12397,Sentence: 31,กล่าว,O,NO
12398,Sentence: 31,ว่า,O,NO
12399,Sentence: 31,จุฬา,org_start,NO
12400,Sentence: 31,ฯ,org_end,NO
12401,Sentence: 31,ได้,O,NO
12402,Sentence: 31,ประสาน,O,NO
12403,Sentence: 31,ไป,O,NO
12404,Sentence: 31,ยัง,O,NO
12405,Sentence: 31,ผู้,O,NO
12406,Sentence: 31,เช่า,O,NO
12407,Sentence: 31,และ,O,location_name
12408,Sentence: 31,ร้านค้า,O,NO
12409,Sentence: 31,ย่อย,O,NO
12410,Sentence: 31,"
เพื่อ",O,NO
12411,Sentence: 31,ขอ,O,NO
12412,Sentence: 31,ความ,O,NO
12413,Sentence: 31,ร่วมมือ,O,NO
12414,Sentence: 31,กำหนด,O,NO
12415,Sentence: 31,ให้,O,NO
12416,Sentence: 31,บริเวณ,O,NO
12417,Sentence: 31,เซ็นเตอร์พอยท์,O,NO
12418,Sentence: 31,เป็น,O,NO
12419,Sentence: 31,เขต,O,NO
12420,Sentence: 31,ปลอด,O,NO
12421,Sentence: 31,การ,O,front_org
12422,Sentence: 31,จำหน่าย,O,NO
12423,Sentence: 31,สุรา,O,NO
12424,Sentence: 31,บุหรี่,O,NO
12425,Sentence: 31,และ,O,location_name
12426,Sentence: 31,ยาเสพย์ติด,O,NO
12427,Sentence: 31,ทุก,O,NO
12428,Sentence: 31,ชนิด,O,NO
12429,Sentence: 32,นาย,O,front_person
12430,Sentence: 32,ชวน,per_start,NO
12431,Sentence: 32, ,per_cont,NO
12432,Sentence: 32,หลีกภัย,per_end,NO
12433,Sentence: 32,นายกรัฐมนตรี,O,NO
12434,Sentence: 32,นำ,O,NO
12435,Sentence: 32,คณะ,O,front_org
12436,Sentence: 32,รัฐมนตรี,O,front_person
12437,Sentence: 32,ใน,O,NO
12438,Sentence: 32,ส่วน,O,NO
12439,Sentence: 32,ของ,O,NO
12440,Sentence: 32,พรรค,O,NO
12441,Sentence: 32,ประชาธิปัตย์,org,location_name
12442,Sentence: 32,เข้า,O,NO
12443,Sentence: 32,รดน้ำ,O,NO
12444,Sentence: 32,และ,O,location_name
12445,Sentence: 32,ขอ,O,NO
12446,Sentence: 32,พร,O,NO
12447,Sentence: 32,พล.อ.,O,front_person
12448,Sentence: 32,เปรม,per_start,NO
12449,Sentence: 32, ,per_cont,NO
12450,Sentence: 32,ติณสูลานนท์,per_end,NO
12451,Sentence: 32,ประธาน,O,NO
12452,Sentence: 32,องคมนตรี,O,NO
12453,Sentence: 32,และ,O,location_name
12454,Sentence: 32,รัฐบุรุษ,O,NO
12455,Sentence: 32,"
ทั้งนี้",O,NO
12456,Sentence: 32,นาย,O,front_person
12457,Sentence: 32,ไตรรงค์,per_start,NO
12458,Sentence: 32, ,per_cont,NO
12459,Sentence: 32,สุวรรณคีรี,per_end,NO
12460,Sentence: 32,รอง,O,NO
12461,Sentence: 32,นายกรัฐมนตรี,O,NO
12462,Sentence: 32,เปิดเผย,O,NO
12463,Sentence: 32,ว่า,O,NO
12464,Sentence: 32,พล.อ.,O,front_person
12465,Sentence: 32,เปรม,O,NO
12466,Sentence: 32,ไม่,O,NO
12467,Sentence: 32,ได้,O,NO
12468,Sentence: 32,กำชับ,O,NO
12469,Sentence: 32,อะไร,O,NO
12470,Sentence: 32,เป็น,O,NO
12471,Sentence: 32,พิเศษ,O,NO
12472,Sentence: 32,"
และ",O,NO
12473,Sentence: 32,ใน,O,NO
12474,Sentence: 32,เช้า,O,NO
12475,Sentence: 32,วัน,O,NO
12476,Sentence: 32,เดียวกัน,O,NO
12477,Sentence: 32,นี้,O,NO
12478,Sentence: 32,นาย,O,front_person
12479,Sentence: 32,บัญญัติ,per_start,NO
12480,Sentence: 32, ,per_cont,NO
12481,Sentence: 32,บรรทัดฐาน,per_end,NO
12482,Sentence: 32,รอง,O,NO
12483,Sentence: 32,นายกรัฐมนตรี,O,NO
12484,Sentence: 32,และ,O,location_name
12485,Sentence: 32,รัฐมนตรีว่าการ,O,NO
12486,Sentence: 32,กระทรวง,O,front_org
12487,Sentence: 32,มหาดไทย,org,location_name
12488,Sentence: 32,"
พร้อม",O,NO
12489,Sentence: 32,ด้วย,O,NO
12490,Sentence: 32,นาย,O,front_person
12491,Sentence: 32,สนธยา,per_start,NO
12492,Sentence: 32, ,per_cont,NO
12493,Sentence: 32,คุณปลื้ม,per_end,NO
12494,Sentence: 32,รัฐมนตรีช่วยว่าการ,O,NO
12495,Sentence: 32,กระทรวง,O,front_org
12496,Sentence: 32,มหาดไทย,org,location_name
12497,Sentence: 32,ได้,O,NO
12498,Sentence: 32,เรียก,O,NO
12499,Sentence: 32,ประชุม,O,NO
12500,Sentence: 32,มอบ,O,NO
12501,Sentence: 32,นโยบาย,O,NO
12502,Sentence: 32,แก่,O,NO
12503,Sentence: 32,ข้าราชการ,O,NO
12504,Sentence: 32,ระดับ,O,NO
12505,Sentence: 32,สูง,O,NO
12506,Sentence: 32,ของ,O,NO
12507,Sentence: 32,กระทรวง,O,front_org
12508,Sentence: 32,มหาดไทย,org,location_name
12509,Sentence: 32,"
รัฐมนตรีว่าการ",O,NO
12510,Sentence: 32,กระทรวง,O,front_org
12511,Sentence: 32,มหาดไทย,org,location_name
12512,Sentence: 32,คน,O,NO
12513,Sentence: 32,ใหม่,O,location_name
12514,Sentence: 32,บอก,O,NO
12515,Sentence: 32,ว่า,O,NO
12516,Sentence: 32,นอกจาก,O,NO
12517,Sentence: 32,เขา,O,NO
12518,Sentence: 32,จะ,O,NO
12519,Sentence: 32,สาน,O,NO
12520,Sentence: 32,ต่อ,O,NO
12521,Sentence: 32,งาน,O,NO
12522,Sentence: 32,ของ,O,NO
12523,Sentence: 32,รัฐมนตรี,O,front_person
12524,Sentence: 32,คน,O,NO
12525,Sentence: 32,ก่อน,O,NO
12526,Sentence: 32,แล้ว,O,NO
12527,Sentence: 33,หลังจากที่,O,NO
12528,Sentence: 33,ธนาคาร,O,NO
12529,Sentence: 33,แห่ง,org_start,NO
12530,Sentence: 33,ประเทศ,org_cont,NO
12531,Sentence: 33,ไทย,org_end,NO
12532,Sentence: 33,(,O,NO
12533,Sentence: 33,ธปท.,org,NO
12534,Sentence: 33,),O,NO
12535,Sentence: 33,ได้,O,NO
12536,Sentence: 33,กล่าวโทษ,O,NO
12537,Sentence: 33,นาย,O,front_person
12538,Sentence: 33,ศิรินทร์,per_start,NO
12539,Sentence: 33, ,per_cont,NO
12540,Sentence: 33,นิมมานเหมินท์,per_end,NO
12541,Sentence: 33,อดีต,O,NO
12542,Sentence: 33,กรรมการ,O,NO
12543,Sentence: 33,ผู้จัดการ,O,NO
12544,Sentence: 33,ธนาคาร,O,NO
12545,Sentence: 33,กรุงไทย,org,NO
12546,Sentence: 33,เมื่อ,O,NO
12547,Sentence: 33,7,O,NO
12548,Sentence: 33,เม.ย.,O,NO
12549,Sentence: 33,2543,O,NO
12550,Sentence: 33,"
ใน",O,NO
12551,Sentence: 33,ข้อหา,O,NO
12552,Sentence: 33,ทำ,O,NO
12553,Sentence: 33,ผิด,O,NO
12554,Sentence: 33,มาตรา,O,NO
12555,Sentence: 33,11,O,NO
12556,Sentence: 33,พระราช,O,front_person
12557,Sentence: 33,บัญญัติ,O,NO
12558,Sentence: 33,พนักงาน,O,NO
12559,Sentence: 33,องค์การ,O,front_org
12560,Sentence: 33,ของ,O,NO
12561,Sentence: 33,รัฐ,O,NO
12562,Sentence: 33,พ.ศ.,O,NO
12563,Sentence: 33,2502,O,NO
12564,Sentence: 33,"
ค้ำประกัน",O,NO
12565,Sentence: 33,ตั๋วสัญญาใช้เงิน,O,NO
12566,Sentence: 33,จำนวน,O,NO
12567,Sentence: 33,3,O,NO
12568,Sentence: 33,ฉบับ,O,NO
12569,Sentence: 33,เป็น,O,NO
12570,Sentence: 33,มูลค่า,O,NO
12571,Sentence: 33,75,O,NO
12572,Sentence: 33,ล้าน,O,NO
12573,Sentence: 33,บาท,O,NO
12574,Sentence: 33,ให้,O,NO
12575,Sentence: 33,แก่,O,NO
12576,Sentence: 33,นาง,O,front_person
12577,Sentence: 33,รุจิรัศม์,per_start,NO
12578,Sentence: 33, ,per_cont,NO
12579,Sentence: 33,วิไลพันธ์,per_end,NO
12580,Sentence: 33,ผู้จัดการ,O,NO
12581,Sentence: 33,บริษัท,O,front_org
12582,Sentence: 33,เอสทีเอ,org,NO
12583,Sentence: 33,เพื่อ,O,NO
12584,Sentence: 33,ซื้อ,O,NO
12585,Sentence: 33,ที่ดิน,O,NO
12586,Sentence: 33,"
โดย",O,NO
12587,Sentence: 33,ไม่,O,NO
12588,Sentence: 33,มี,O,NO
12589,Sentence: 33,หลักทรัพย์,O,NO
12590,Sentence: 33,ค้ำประกัน,O,NO
12591,Sentence: 33,คุ้ม,O,NO
12592,Sentence: 33,หนี้,O,NO
12593,Sentence: 33,"
ซึ่ง",O,NO
12594,Sentence: 33,ล่าสุด,O,NO
12595,Sentence: 33,สำนักงาน,O,front_org
12596,Sentence: 33,ตำรวจ,org_start,NO
12597,Sentence: 33,แห่ง,org_cont,NO
12598,Sentence: 33,ชาติ,org_end,NO
12599,Sentence: 33,ได้,O,NO
12600,Sentence: 33,ส่ง,O,NO
12601,Sentence: 33,เรื่อง,O,NO
12602,Sentence: 33,ต่อ,O,NO
12603,Sentence: 33,ให้,O,NO
12604,Sentence: 33,กับ,O,NO
12605,Sentence: 33,"
คณะ",O,NO
12606,Sentence: 33,กรรมการ,O,NO
12607,Sentence: 33,ป้องกัน,org_start,NO
12608,Sentence: 33,และ,org_cont,location_name
12609,Sentence: 33,ปราบปราม,org_cont,NO
12610,Sentence: 33,การ,org_cont,front_org
12611,Sentence: 33,ทุจริต,org_cont,NO
12612,Sentence: 33,แห่ง,org_cont,NO
12613,Sentence: 33,ชาติ,org_end,NO
12614,Sentence: 33,(,O,NO
12615,Sentence: 33,ปปช.,org,NO
12616,Sentence: 33,),O,NO
12617,Sentence: 33,พิจารณา,O,NO
12618,Sentence: 33,"
นาย",O,NO
12619,Sentence: 33,รัฐกรณ์,per_start,NO
12620,Sentence: 33, ,per_cont,NO
12621,Sentence: 33,นิ่มวัฒนา,per_end,NO
12622,Sentence: 33,ผู้,O,NO
12623,Sentence: 33,ช่วย,O,NO
12624,Sentence: 33,ผู้ว่าการ,O,NO
12625,Sentence: 33,ธปท.,org,NO
12626,Sentence: 33,สาย,O,NO
12627,Sentence: 33,กิจการ,O,NO
12628,Sentence: 33,พิเศษ,O,NO
12629,Sentence: 33,กล่าว,O,NO
12630,Sentence: 33,ว่า,O,NO
12631,Sentence: 33,"
กรณี",O,NO
12632,Sentence: 33,กล่าวโทษ,O,NO
12633,Sentence: 33,นาย,O,front_person
12634,Sentence: 33,ศิรินทร์,per,NO
12635,Sentence: 33,"
การ",O,NO
12636,Sentence: 33,ที่,O,NO
12637,Sentence: 33,ตำรวจ,O,NO
12638,Sentence: 33,ได้,O,NO
12639,Sentence: 33,ส่ง,O,NO
12640,Sentence: 33,เรื่อง,O,NO
12641,Sentence: 33,ให้,O,NO
12642,Sentence: 33,ปปช.,org,NO
12643,Sentence: 33,ดำเนินการ,O,NO
12644,Sentence: 33,นั้น,O,NO
12645,Sentence: 33,เป็น,O,NO
12646,Sentence: 33,อำนาจ,O,location_name
12647,Sentence: 33,หน้าที่,O,NO
12648,Sentence: 33,ตาม,O,NO
12649,Sentence: 33,กฎหมาย,O,NO
12650,Sentence: 33,รัฐธรรมนูญ,O,NO
12651,Sentence: 33,ฉบับ,O,NO
12652,Sentence: 33,ใหม่,O,location_name
12653,Sentence: 33,"
ซึ่ง",O,NO
12654,Sentence: 33,ระบุ,O,NO
12655,Sentence: 33,ให้,O,NO
12656,Sentence: 33,อำนาจ,O,location_name
12657,Sentence: 33,ปปช.,org,NO
12658,Sentence: 33,เป็น,O,NO
12659,Sentence: 33,พนักงานสอบสวน,O,NO
12660,Sentence: 33,"
""",O,NO
12661,Sentence: 33,รูป,O,NO
12662,Sentence: 33,คดี,O,NO
12663,Sentence: 33,ของ,O,NO
12664,Sentence: 33,นาย,O,front_person
12665,Sentence: 33,ศิรินทร์,per,NO
12666,Sentence: 33,ยัง,O,NO
12667,Sentence: 33,เหมือน,O,NO
12668,Sentence: 33,เดิม,O,NO
12669,Sentence: 33,เพียงแต่,O,NO
12670,Sentence: 33,เปลี่ยน,O,location_name
12671,Sentence: 33,องค์กร,O,front_org
12672,Sentence: 33,ที่ทำการ,O,front_org
12673,Sentence: 33,สอบสวน,O,NO
12674,Sentence: 33,จาก,O,NO
12675,Sentence: 33,สศก.,O,NO
12676,Sentence: 33,เป็น,O,NO
12677,Sentence: 33,ปปช.,org,NO
12678,Sentence: 33,"
และ",O,NO
12679,Sentence: 33,คาด,O,NO
12680,Sentence: 33,ว่า,O,NO
12681,Sentence: 33,ปปช.,org,NO
12682,Sentence: 33,น่า,O,NO
12683,Sentence: 33,จะ,O,NO
12684,Sentence: 33,ดำเนินการ,O,NO
12685,Sentence: 33,ได้,O,NO
12686,Sentence: 33,เร็ว,O,NO
12687,Sentence: 33,กว่า,O,NO
12688,Sentence: 33,ตำรวจ,O,NO
12689,Sentence: 33,สศก.,org,NO
12690,Sentence: 33,ซึ่ง,O,NO
12691,Sentence: 33,มี,O,NO
12692,Sentence: 33,งาน,O,NO
12693,Sentence: 33,ค่อนข้าง,O,NO
12694,Sentence: 33,มาก,O,NO
12695,Sentence: 33,"""",O,NO
12696,Sentence: 33,นาย,O,front_person
12697,Sentence: 33,รัฐกรณ์,per,NO
12698,Sentence: 33,กล่าว,O,NO
12699,Sentence: 33,"
ตามปกติ",O,NO
12700,Sentence: 33,นั้น,O,NO
12701,Sentence: 33,การ,O,front_org
12702,Sentence: 33,กล่าวโทษ,O,NO
12703,Sentence: 33,ของ,O,NO
12704,Sentence: 33,ธปท.,org,NO
12705,Sentence: 33,ตำรวจ,O,NO
12706,Sentence: 33,มัก,O,NO
12707,Sentence: 33,ส่ง,O,NO
12708,Sentence: 33,เรื่อง,O,NO
12709,Sentence: 33,ให้,O,NO
12710,Sentence: 33,กอง,O,NO
12711,Sentence: 33,บังคับการ,O,NO
12712,Sentence: 33,สืบสวน,O,NO
12713,Sentence: 33,สอบสวน,O,NO
12714,Sentence: 33,คดี,O,NO
12715,Sentence: 33,เศรษฐกิจ,O,NO
12716,Sentence: 33,(,O,NO
12717,Sentence: 33,สศก.,org,NO
12718,Sentence: 33,),O,NO
12719,Sentence: 33,"
แต่",O,NO
12720,Sentence: 33,กรณี,O,NO
12721,Sentence: 33,ของ,O,NO
12722,Sentence: 33,นาย,O,front_person
12723,Sentence: 33,ศิรินทร์,per,NO
12724,Sentence: 33,ถือเป็น,O,NO
12725,Sentence: 33,ครั้ง,O,NO
12726,Sentence: 33,แรก,O,NO
12727,Sentence: 33,ที่,O,NO
12728,Sentence: 33,ให้,O,NO
12729,Sentence: 33,ปปช.,org,NO
12730,Sentence: 33,พิจารณา,O,NO
12731,Sentence: 33,"
และ",O,NO
12732,Sentence: 33,เป็น,O,NO
12733,Sentence: 33,ที่,O,NO
12734,Sentence: 33,คาด,O,NO
12735,Sentence: 33,ว่า,O,NO
12736,Sentence: 33,ใน,O,NO
12737,Sentence: 33,กรณี,O,NO
12738,Sentence: 33,อื่นๆ,O,NO
12739,Sentence: 33,ที่,O,NO
12740,Sentence: 33,เกี่ยวข้อง,O,NO
12741,Sentence: 33,กับ,O,NO
12742,Sentence: 33,ความผิด,O,NO
12743,Sentence: 33,ของ,O,NO
12744,Sentence: 33,เจ้าหน้าที่,O,NO
12745,Sentence: 33,ของ,O,NO
12746,Sentence: 33,รัฐ,O,NO
12747,Sentence: 33,"
ตำรวจ",O,NO
12748,Sentence: 33,จะ,O,NO
12749,Sentence: 33,ส่ง,O,NO
12750,Sentence: 33,ให้,O,NO
12751,Sentence: 33,ปปช.,org,NO
12752,Sentence: 33,เป็น,O,NO
12753,Sentence: 33,ผู้,O,NO
12754,Sentence: 33,พิจารณา,O,NO
12755,Sentence: 33,แทน,O,NO
12756,Sentence: 33,"
พล.ต.ต.",O,NO
12757,Sentence: 33,ชัชวาลย์,per_start,NO
12758,Sentence: 33, ,per_cont,NO
12759,Sentence: 33,สุขสมจิต,per_end,NO
12760,Sentence: 33,ผู้,O,NO
12761,Sentence: 33,บังคับการ,O,NO
12762,Sentence: 33,สศก.,org,NO
12763,Sentence: 33,เปิดเผย,O,NO
12764,Sentence: 33,ว่า,O,NO
12765,Sentence: 33,"
เพิ่ง",O,NO
12766,Sentence: 33,ได้รับ,O,NO
12767,Sentence: 33,สำนวน,O,NO
12768,Sentence: 33,คดี,O,NO
12769,Sentence: 33,นาย,O,front_person
12770,Sentence: 33,ศิรินทร์,per,NO
12771,Sentence: 33,เมื่อ,O,NO
12772,Sentence: 33,วัน,O,NO
12773,Sentence: 33,อังคาร,O,NO
12774,Sentence: 33,"
และ",O,NO
12775,Sentence: 33,เมื่อ,O,NO
12776,Sentence: 33,พิจารณา,O,NO
12777,Sentence: 33,แล้ว,O,NO
12778,Sentence: 33,ก็,O,NO
12779,Sentence: 33,ได้,O,NO
12780,Sentence: 33,ส่ง,O,NO
12781,Sentence: 33,การ,O,front_org
12782,Sentence: 33,ให้,O,NO
12783,Sentence: 33,พนักงานสอบสวน,O,NO
12784,Sentence: 33,เชิญ,O,NO
12785,Sentence: 33,ผู้,O,NO
12786,Sentence: 33,เสียหาย,O,NO
12787,Sentence: 33,คือ,O,NO
12788,Sentence: 33,ตัวแทน,O,NO
12789,Sentence: 33,ธปท.,org,NO
12790,Sentence: 33,มา,O,NO
12791,Sentence: 33,ชี้แจง,O,NO
